,0,1
2641,YPR051W,0
2642,YPR052C,0
2643,YPR054W,0
2644,YPR056W,1
2645,YPR057W,0
2646,YPR061C,0
2647,YPR062W,0
2648,YPR065W,0
2649,YPR067W,0
2650,YPR069C,0
2651,YPR070W,0
2652,YPR074C,0
2653,YPR078C,0
2654,YPR080W,0
2655,YPR081C,0
2656,YPR083W,0
2657,YPR088C,1
2658,YPR093C,0
2659,YPR101W,1
2660,YPR103W,1
2661,YPR105C,1
2662,YPR107C,1
2663,YPR108W,1
2664,YPR110C,1
2665,YPR112C,1
2666,YPR114W,0
2667,YPR115W,0
2668,YPR116W,0
2669,YPR117W,0
2670,YPR118W,0
2671,YPR119W,0
2672,YPR120C,1
2673,YPR131C,0
2674,YPR133C,1
2675,YPR134W,0
2676,YPR135W,0
2677,YPR137W,1
2678,YPR138C,0
2679,YPR140W,0
2680,YPR143W,1
2681,YPR144C,1
2682,YPR151C,0
2683,YPR152C,0
2684,YPR155C,0
2685,YPR161C,1
2686,YPR162C,1
2687,YPR163C,0
2688,YPR164W,0
2689,YPR166C,0
2690,YPR168W,1
2691,YPR169W,1
2692,YPR171W,0
2693,YPR173C,0
2694,YPR175W,1
2695,YPR178W,1
2696,YPR179C,0
2697,YPR180W,1
2698,YPR181C,1
2699,YPR182W,1
2700,YPR184W,0
2701,YPR186C,1
2702,YPR187W,1
2703,YPR188C,0
2704,YPR189W,0
2705,YPR190C,1
2706,YPR191W,0
2707,YPR198W,0
